time_s,P_drive_W,P_hvac_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
1217.75,17779.824435537823,2357.6683068214497,8812.91835013598,0.0,39.482396122837436,41.020901612773734,0.5500450412588362,0.5250040359717842
1218.0,18286.716734313934,2357.6026253781915,8799.26591176359,0.0,39.483198849552174,41.021391161967344,0.5500450508440933,0.5250040359717842
1218.25,18764.565228523043,2357.536971296501,8785.61955761304,0.0,39.4840012186168,41.021880466386364,0.550045060414485,0.5250040359717842
1218.5,16847.427916591336,2357.4713445649795,8771.979283514454,0.0,39.48480323027639,41.02236952615317,0.550045069970018,0.5250040359717842
1218.75,19347.992751503338,2357.4057451722333,8758.345085301351,0.0,39.48560488477585,41.02285834139009,0.5500450795106989,0.5250040359717842
1219.0,18304.852376380277,2357.3401731068734,8744.716958810499,0.0,39.48640618235987,41.023346912219395,0.5500450890365344,0.5250040359717842
1219.25,19200.761968510422,2357.274628357517,8731.09489988218,0.0,39.487207123272945,41.02383523876328,0.550045098547531,0.5250040359717842
1219.5,17772.173976104234,2357.209110912783,8717.478904359928,0.0,39.48800770775937,41.0243233211439,0.5500451080436954,0.5250040359717842
1219.75,17286.954849138554,2357.1436207612987,8703.868968090666,0.0,39.488807936063246,41.024811159483335,0.5500451175250342,0.5250040359717842
1220.0,-109.79222164591411,2357.078157891693,2247.285936245779,0.0,39.48960780842847,41.02529875390359,0.550045119973058,0.5250040359717842
1220.25,-3169.87334493859,2357.0127222926017,-812.8606226459883,-0.0,39.4903626863321,41.02578610452664,0.5500451190875889,0.5250040359717842
1220.5,-7581.828042868735,2356.9473139526635,-5224.880728916071,-0.0,39.491108779249444,41.026273211474376,0.5500451133959977,0.5250040359717842
1220.75,-9394.199101730568,2356.881932860523,-6361.1402593819475,-0.0,39.491882618334614,41.02676007486864,0.5500451064666511,0.5250040359717842
1221.0,-13155.804648855757,2356.81657900483,-6351.467270817324,-0.0,39.49266418447528,41.027246694831206,0.5500450995478414,0.5250040359717842
1221.25,-17358.165859211294,2356.751252374238,-6341.697694058989,-0.0,39.49344543974935,41.02773307148379,0.550045092639674,0.5250040359717842
1221.5,-19035.72016236407,2356.6859529574053,-6331.932003133112,-0.0,39.494226383618155,41.028219204948044,0.5500450857421446,0.5250040359717842
1221.75,-22308.242732861967,2356.6206807429953,-6322.170204773059,-0.0,39.495007016260374,41.02870509534557,0.550045078855249,0.5250040359717842
1222.0,-24698.769476463916,2356.555435719676,-6312.412296745329,-0.0,39.495787337854615,41.0291907427979,0.5500450719789829,0.5250040359717842
1222.25,-27359.26784887659,2356.4902178761204,-6302.6582768173075,-0.0,39.49656734857937,41.0296761474265,0.5500450651133421,0.5250040359717842
1222.5,-29666.596675541306,2356.425027201006,-6292.908142757891,-0.0,39.497347048613,41.030161309352785,0.5500450582583223,0.5250040359717842
1222.75,-31844.971644366633,2356.3598636830147,-6283.161892337485,-0.0,39.498126438133745,41.03064622869811,0.5500450514139194,0.5250040359717842
1223.0,-32212.1591338019,2356.294727310833,-6273.4195233281835,-0.0,39.498905517319706,41.03113090558376,0.550045044580129,0.5250040359717842
1223.25,-33425.18152917596,2356.2296180731537,-6263.681033503676,-0.0,39.499684286348874,41.03161534013097,0.5500450377569471,0.5250040359717842
1223.5,-33895.30770488043,2356.164535958672,-6253.9464206390785,-0.0,39.5004627453991,41.032099532460904,0.5500450309443693,0.5250040359717842
1223.75,-35383.6249862257,2356.099480956089,-6244.215682511278,-0.0,39.50124089464811,41.032583482694676,0.5500450241423914,0.5250040359717842
