time_s,P_drive_W,P_hvac_W,P_chiller_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
188.75,17658.71887593181,2876.1116195902364,0.0,15284.830495522045,5250.0,31.528165268313497,32.311098453310734,0.5500075395426842,0.5250042704000536
189.0,18186.39645717584,2875.746649122868,0.0,15812.14310629871,5250.0,31.52985292701426,32.313302493255954,0.550007556767241,0.525004302807461
189.25,17986.116986931862,2875.3818306948506,0.0,15611.498817626714,5250.0,31.531541931496875,32.31550472993031,0.550007573773231,0.5250043352148684
189.5,17606.971976956404,2875.017164242848,0.0,15231.98914119925,5250.0,31.533229302992716,32.317705164809176,0.5500075903658117,0.5250043676222759
189.75,18220.488870233483,2874.6526497035493,0.0,15845.141519937031,5250.0,31.53491433383745,32.31990379936672,0.5500076076263144,0.5250044000296833
190.0,18300.654141036484,2874.288287013672,0.0,15924.942428050155,5250.0,31.53660106033382,32.322100635075905,0.5500076249737462,0.5250044324370907
190.25,17197.631365249385,2873.924076109957,0.0,14821.555441359342,5250.0,31.53828731460286,32.324295673408486,0.5500076411192315,0.5250044648444981
190.5,18841.24155575417,2873.560016929174,0.0,16464.801572683347,5250.0,31.53996831385013,32.326488915835014,0.5500076590547452,0.5250044972519056
190.75,18681.31417263406,2873.1961094081184,0.0,16304.510282042178,5250.0,31.54165525533471,32.328680363824844,0.5500076768156497,0.525004529659313
191.0,18648.188498614305,2872.832353483612,0.0,16271.020852097918,5250.0,31.543340702853087,32.33087001884612,0.5500076945400733,0.5250045620667204
191.25,15801.994502219533,2872.4687490925025,0.0,13424.463251312038,5250.0,31.545025203067045,32.333057882365786,0.5500077091636716,0.5250045944741278
191.5,18108.45483994401,2872.105296171664,0.0,15730.560136115673,5250.0,31.54669781032384,32.33524395584959,0.550007726299358,0.5250046268815353
191.75,17913.864394581087,2871.7419946579976,0.0,15535.606389239085,5250.0,31.54837843976687,32.33742824076208,0.5500077432226765,0.5250046592889427
192.0,17206.948240774414,2871.378844488429,0.0,14828.327085262845,5250.0,31.550057467648255,32.339610738566606,0.5500077593755383,0.5250046916963501
192.25,18481.097256900353,2871.0158455999126,0.0,16102.113102500265,5250.0,31.551732876985525,32.34179145072532,0.5500077769159665,0.5250047241037575
192.5,16801.1687859507,2870.6529979294264,0.0,14421.821783880128,5250.0,31.553412655622605,32.34397037869917,0.550007792626012,0.525004756511165
192.75,19004.657031742605,2870.2903014139774,0.0,16624.947333156582,5250.0,31.555084904088957,32.34614752394792,0.5500078107359764,0.5250047889185724
193.0,18323.489005273703,2869.927755990597,0.0,15943.4167612643,5250.0,31.556765328144916,32.34832288793014,0.5500078281035328,0.5250048213259798
193.25,17605.136606068747,2869.5653615963424,0.0,15224.701967665089,5250.0,31.55844203841407,32.35049647210319,0.5500078446881754,0.5250048537333872
193.5,19159.194910761107,2869.2031181682987,0.0,16778.398028929405,5250.0,31.560115009782823,32.35266827792326,0.5500078629652975,0.5250048861407947
193.75,18383.619259186282,2868.841025643577,0.0,16002.46028482986,5250.0,31.56179370629054,32.35483830684533,0.5500078803971714,0.5250049185482021
194.0,18281.07604340894,2868.4790839593124,0.0,15899.55512736825,5250.0,31.563468264766385,32.35700656032321,0.5500078977169482,0.5250049509556095
194.25,16962.46045138892,2868.117293052669,0.0,14580.57774444159,5250.0,31.565141593538765,32.35917303980949,0.5500079135999305,0.5250049833630169
194.5,18435.43262974719,2867.755652860836,0.0,16053.188282608025,5250.0,31.566808849422976,32.36133774675561,0.5500079310870637,0.5250050157704244
194.75,19145.272808564645,2867.394163321028,0.0,16762.666971885672,5250.0,31.56848122830969,32.36350068261179,0.5500079493470496,0.5250050481778318
195.0,18898.357478932576,2867.0328243704867,0.0,16515.390303303062,5250.0,31.570155863828596,32.36566184882708,0.5500079673376708,0.5250050805852392
195.25,16970.336975861577,2866.6716359464795,0.0,14587.008611808058,5250.0,31.57182862070166,32.36782124684934,0.5500079832276583,0.5250051129926466
195.5,19128.999779681595,2866.3105979863003,0.0,16745.310377667894,5250.0,31.573492710386887,32.369978878125245,0.5500080014687372,0.525005145400054
195.75,19299.88835517672,2865.9497104272687,0.0,16915.838065603988,5250.0,31.575164878478603,32.372134744100286,0.550008019895576,0.5250051778074615
196.0,18689.11885259366,2865.5889732067308,0.0,16304.70782580039,5250.0,31.576837001850926,32.374288846218775,0.5500080376566957,0.5250052102148689
196.25,17696.65925963444,2865.228386262058,0.0,15311.887645896499,5250.0,31.57850566371097,32.37644118592384,0.5500080543363118,0.5250052426222763
196.5,16794.52484524759,2864.867949530649,0.0,14409.39279477824,5250.0,31.580169410949217,32.37859176465742,0.5500080700328182,0.5250052750296837
196.75,17270.712617687703,2864.507662949928,0.0,14885.22028063763,5250.0,31.581828844977135,32.380740583860295,0.5500080862476551,0.5250053074370912
197.0,17535.015690431483,2864.1475264573455,0.0,15149.163216888828,5250.0,31.583489316080197,32.382887644972044,0.5500081027500116,0.5250053398444986
197.25,18220.125658760964,2863.787539990377,0.0,15833.91319875134,5250.0,31.585150034996232,32.38503294943108,0.550008119998283,0.525005372251906
197.5,18442.967864532602,2863.4277034865254,0.0,16056.395568019128,5250.0,31.586812745144414,32.387176498674634,0.55000813748891,0.5250054046593134
197.75,17398.42953176087,2863.0680168833187,0.0,15011.49754864419,5250.0,31.588475592866423,32.38931829413877,0.5500081538413039,0.5250054370667209
198.0,16675.409864242014,2862.7084801183114,0.0,14288.118344360326,5250.0,31.590133387761494,32.39145833725836,0.550008169405703,0.5250054694741283
198.25,17659.451779324198,2862.3490931290844,0.0,15271.800872453281,5250.0,31.591787610666657,32.39359662946713,0.5500081860416516,0.5250055018815357
198.5,16919.236487506852,2861.9898558532436,0.0,14531.226343360097,5250.0,31.593444859523277,32.39573317219761,0.5500082018708742,0.5250055342889431
198.75,19061.412917823898,2861.630768228422,0.0,16673.04368605232,5250.0,31.59509842159625,32.39786796688116,0.5500082200332311,0.5250055666963506
199.0,16992.97303302171,2861.271830192277,0.0,14604.244863213986,5250.0,31.596759964088015,32.40000101494797,0.5500082359419945,0.525005599103758
199.25,18369.3207558801,2860.9130416824937,0.0,15980.233797562592,5250.0,31.598412223456684,32.40213231782707,0.5500082533496566,0.5250056315111654
199.5,18645.411749720926,2860.554402636783,0.0,16255.966152357709,5250.0,31.600069216436257,32.40426187694631,0.5500082710576808,0.5250056639185728
199.75,17187.337154582332,2860.19591299288,0.0,14797.533067575212,5250.0,31.60172658510773,32.40638969373237,0.5500082871769979,0.5250056963259803
200.0,785.0751411285681,2859.837572688547,0.0,1640.2107212177016,2004.7019925994136,31.60337722028821,32.40851576961078,0.5500082889637198,0.525005708700684
200.25,-3571.5833075943465,2859.479381661573,0.0,0.0,-712.1039259327736,31.60499868871718,32.41063666265868,0.5500082889637198,0.5250057043049807
200.5,-7495.971486913275,2859.1213398497716,0.0,0.0,-4636.850147063504,31.606619030252112,32.41275530682662,0.5500082889637198,0.5250056756824489
200.75,-10953.925180195325,2858.7634471909823,0.0,0.0,-8095.161733004343,31.60823859844222,32.41487528795417,0.5500082889637198,0.5250056257123148
201.0,-13338.197202193229,2858.405703623072,0.0,0.0,-10479.791498570157,31.6098573936566,32.416999974469086,0.5500082889637198,0.5250055610222438
201.25,-15667.419460190215,2858.0481090839316,0.0,0.0,-12809.371351106283,31.611475416264174,32.41912940111144,0.5500082889637198,0.5250054819520503
201.5,-21011.961192991603,2857.6906635114788,0.0,0.0,-18154.270529480124,31.613092666633683,32.42126502079458,0.5500082889637198,0.525005369888652
201.75,-21745.599605877418,2857.3333668436576,0.0,0.0,-18888.26623903376,31.6147091451337,32.423423099165646,0.5500082889637198,0.5250052532944159
202.0,-24908.573504682267,2856.9762190184365,0.0,0.0,-22051.59728566383,31.61632485213261,32.42558338896512,0.5500082889637198,0.525005117173445
202.25,-27704.204370399784,2856.6192199738116,0.0,0.0,-24847.585150425974,31.617939787998637,32.42776085371819,0.5500082889637198,0.5250049637932898
202.5,-29225.452644733934,2856.262369647803,0.0,0.0,-26369.19027508613,31.619553953099818,32.42995571710811,0.5500082889637198,0.5250048010205103
202.75,-30915.260609116427,2855.905667978458,0.0,0.0,-28059.354941137968,31.62116734780402,32.432160184206076,0.5500082889637198,0.5250046278146155
203.0,-32422.415276153,2855.5491149038494,0.0,0.0,-29566.86616124915,31.62277997247893,32.43437630408811,0.5500082889637198,0.525004445303096
203.25,-32877.68589683239,2855.1927103620756,0.0,0.0,-30022.49318647031,31.624391827492065,32.43660331841029,0.5500082889637198,0.525004259979064
203.5,-35093.96846874183,2854.83645429126,0.0,0.0,-32239.132014450566,31.626002913210762,32.438832483024825,0.5500082889637198,0.5250040609720762
203.75,-33277.783916587236,2854.4803466295534,0.0,0.0,-30423.303569957683,31.627613230002183,32.44108001197532,0.5500082889637198,0.525003873173906
204.0,-34315.466882482884,2854.1243873151316,0.0,0.0,-31461.34249516775,31.629222778233316,32.44330905990033,0.5500082889637198,0.5250036789680881
204.25,-35348.05603971924,2853.7685762861956,0.0,0.0,-32494.287463433044,31.630831558270977,32.44554568164591,0.5500082889637198,0.5250034783860668
204.5,-35917.369462993236,2853.412913480973,0.0,0.0,-33063.956549512266,31.6324395704818,32.447790137969484,0.5500082889637198,0.5250032742875695
204.75,-33543.49819444342,2853.057398837717,0.0,0.0,-30690.4407956057,31.634046815232253,32.45003822215433,0.5500082889637198,0.5250030848404041
205.0,-32697.0184620727,2852.7020322947055,0.0,0.0,-29844.316429777995,31.63565329288862,32.45226233343058,0.5500082889637198,0.5250029006162287
205.25,-30297.98590825124,2852.3468137902437,0.0,0.0,-27445.639094460996,31.637259003817015,32.454477133811096,0.5500082889637198,0.5250027311987034
205.5,-28546.48302029709,2851.9917432626617,0.0,0.0,-25694.49127703443,31.638863948383374,32.4566700214349,0.5500082889637198,0.5250025725907326
205.75,-25537.36977310128,2851.6368206503143,0.0,0.0,-22685.732952450966,31.640468126953465,32.45884750347282,0.5500082889637198,0.525002432555344
206.0,-24877.637471681577,2851.2820458915844,0.0,0.0,-22026.355425789992,31.642071539892875,32.461001911276256,0.5500082889637198,0.525002296590187
206.25,-21587.714267907297,2850.927418924878,0.0,0.0,-18736.786848982418,31.64367418756702,32.46315024426946,0.5500082889637198,0.5250021809310089
206.5,-19807.405370086326,2850.572939688629,0.0,0.0,-16956.8324303977,31.645276070341133,32.46527720435839,0.5500082889637198,0.5250020762592038
206.75,-16818.858035044756,2850.218608121295,0.0,0.0,-13968.63942692346,31.646877188580287,32.46739313065266,0.5500082889637198,0.5250019900330345
207.0,-12173.825379503423,2849.86442416136,0.0,0.0,-9323.960955342063,31.648477542649374,32.469493807505025,0.5500082889637198,0.52500193247772
207.25,-10286.57551508582,2849.5103877473343,0.0,0.0,-7437.0651273384865,31.65007713291311,32.4715769394177,0.5500082889637198,0.5250018865699105
207.5,-6929.385161796031,2849.1564988177533,0.0,0.0,-4080.2286629782775,31.65167595973604,32.473653740456854,0.5500082889637198,0.5250018613833138
207.75,-3728.986254834856,2848.8027573111776,0.0,0.0,-880.1834975236784,31.653274023482528,32.4757231865188,0.5500082889637198,0.5250018559500824
208.0,10251.883291148084,2848.4491631661936,0.0,7850.332454314277,5250.0,31.654871324516776,32.477788617247306,0.5500082975152802,0.5250018883574898
208.25,10470.876894565246,2848.095716321414,0.0,8068.97261088666,5250.0,31.656475951418948,32.47985627694377,0.5500083063050107,0.5250019207648973
208.5,9895.397916604916,2847.742416715476,0.0,7493.1403333203925,5250.0,31.65808026933447,32.481922244951015,0.550008314467473,0.5250019531723047
208.75,9069.18059012454,2847.3892642870433,0.0,6666.569854411584,5250.0,31.659682645499768,32.48398652265318,0.5500083217295316,0.5250019855797121
209.0,10269.136696292018,2847.036258974804,0.0,7866.172955266822,5250.0,31.66128272084228,32.48604911143322,0.5500083302983475,0.5250020179871195
209.25,9332.165040007576,2846.683400717473,0.0,6928.848440725049,5250.0,31.662884320636564,32.48811001267294,0.5500083378461127,0.525002050394527
209.5,9709.460581281564,2846.3306894537905,0.0,7305.791270735355,5250.0,31.664483335979373,32.49016922775304,0.550008345804491,0.5250020828019344
209.75,10172.53627551902,2845.978125122521,0.0,7768.514400641541,5250.0,31.666082292425664,32.49222675805308,0.550008354266925,0.5250021152093418
210.0,10200.900502649167,2845.625707662456,0.0,7796.526210311622,5250.0,31.667681401268432,32.494282604951486,0.5500083627598729,0.5250021476167492
210.25,8127.097468993719,2845.2734370124117,0.0,5722.37090600613,5250.0,31.669279804175027,32.49633676982556,0.5500083689933923,0.5250021800241567
210.5,11374.81305286011,2844.9213131112306,0.0,8969.73436597134,5250.0,31.670873763954315,32.49838925405148,0.5500083787643448,0.5250022124315641
210.75,10646.416632877193,2844.5693358977796,0.0,8240.985968774974,5250.0,31.672473225087604,32.50044005900429,0.5500083877414538,0.5250022448389715
211.0,11564.797061388837,2844.217505310951,0.0,9159.014566699789,5250.0,31.674070276705425,32.50248918605792,0.5500083977185938,0.5250022772463789
211.25,12035.383199258566,2843.865821289664,0.0,9629.24902054823,5250.0,31.67566866274492,32.50453663658517,0.5500084082079718,0.5250023096537864
211.5,9241.248464011258,2843.5142837728617,0.0,6834.76274778412,5250.0,31.677267445599465,32.506582411957716,0.5500084156532471,0.5250023420611938
211.75,9542.453328654805,2843.1628926995136,0.0,7135.6162213543175,5250.0,31.678859426652853,32.50862651354611,0.5500084234262496,0.5250023744686012
212.0,10195.53330855362,2842.8116480086146,0.0,7788.344956562236,5250.0,31.68045119960669,32.51066894271979,0.5500084319102855,0.5250024068760086
212.25,10749.856781835442,2842.460549639184,0.0,8342.317331474627,5250.0,31.6820434914983,32.51270970084706,0.5500084409977771,0.5250024392834161
212.5,9578.553280264616,2842.109597530268,0.0,7170.662877794883,5250.0,31.68363619638707,32.514748789295126,0.5500084488089567,0.5250024716908235
212.75,9734.842969210215,2841.758791620937,0.0,7326.601760831152,5250.0,31.68522575545436,32.51678620943006,0.5500084567900044,0.5250025040982309
213.0,10854.714200843408,2841.4081318502867,0.0,8446.122332693694,5250.0,31.68681485264516,32.51882196261681,0.5500084659905734,0.5250025365056383
213.25,9270.10284946971,2841.0576181574397,0.0,6861.160467627149,5250.0,31.688405509212366,32.52085605021923,0.5500084734646045,0.5250025689130458
213.5,10155.525128365041,2840.7072504815424,0.0,7746.232378846584,5250.0,31.689992222094016,32.522888473600034,0.5500084819027661,0.5250026013204532
213.75,10857.471314039625,2840.3570287617667,0.0,8447.828342801393,5250.0,31.69157987474074,32.52491923412084,0.5500084911051935,0.5250026337278606
214.0,9768.007026390522,2840.006952937311,0.0,7358.013979327832,5250.0,31.693168261049863,32.52694833314213,0.5500084991204592,0.525002666135268
214.25,10605.329541190009,2839.6570229473973,0.0,8194.986564137405,5250.0,31.6947536282658,32.5289757720233,0.5500085080474598,0.5250026985426754
214.5,9881.17857242478,2839.307238731275,0.0,7470.485811156055,5250.0,31.696339947587944,32.53100155212262,0.5500085161852439,0.5250027309500829
214.75,8690.686102689573,2838.9576002282165,0.0,6279.6437029177905,5250.0,31.697924020053463,32.533025674797244,0.5500085230258144,0.5250027633574903
215.0,9529.173986939397,2838.608107377522,0.0,7117.782094316919,5250.0,31.699505187163098,32.53504814140322,0.5500085307793896,0.5250027957648977
215.25,9800.548512655248,2838.258760118514,0.0,7388.8072727737635,5250.0,31.701087073628937,32.537068953295496,0.5500085388281992,0.5250028281723051
215.5,9689.139125418154,2837.9095583905437,0.0,7277.048683808698,5250.0,31.702668721239686,32.539088111827894,0.5500085467552676,0.5250028605797126
215.75,9977.253112042132,2837.5605021329848,0.0,7564.8136141751165,5250.0,31.704249398865088,32.541105618353136,0.5500085549958053,0.52500289298712
216.0,10273.015994234156,2837.2115912852373,0.0,7860.227585519393,5250.0,31.705829882762107,32.54312147422284,0.5500085635581446,0.5250029253945274
216.25,10182.772356566385,2836.8628257867263,0.0,7769.635182353111,5250.0,31.70741021054751,32.545135680787524,0.5500085720217995,0.5250029578019348
216.5,10090.135507844881,2836.5142055769024,0.0,7676.649713421784,5250.0,31.708989598264118,32.547148239396584,0.550008580384163,0.5250029902093423
216.75,9593.397118812101,2836.1657305952417,0.0,7179.562849407343,5250.0,31.710568043689147,32.54915915139833,0.5500085882050376,0.5250030226167497
217.0,9761.054319584824,2835.8174007812445,0.0,7346.871720366069,5250.0,31.7121447663943,32.55116841813995,0.5500085962081659,0.5250030550241571
217.25,9633.41863885079,2835.469216074437,0.0,7218.887854925226,5250.0,31.713721055659054,32.55317604096755,0.5500086040718781,0.5250030874315645
217.5,9456.967768796207,2835.1211764143704,0.0,7042.088945210577,5250.0,31.715296347930185,32.55518202122612,0.550008611742999,0.525003119838972
217.75,11035.239013465996,2834.7732817406213,0.0,8620.012295206618,5250.0,31.716870557414687,32.55718636025956,0.5500086211329905,0.5250031522463794
218.0,8393.32656942727,2834.425531992791,0.0,5977.752101420061,5250.0,31.718447259885828,32.559189059410656,0.550008627644703,0.5250031846537868
218.25,10108.32560963623,2834.077927110507,0.0,7692.403536746737,5250.0,31.720018146453683,32.56119012002111,0.5500086360242276,0.5250032170611942
218.5,8597.693070455098,2833.7304670334206,0.0,6181.4235374885175,5250.0,31.72159136037088,32.56318954343152,0.5500086427578044,0.5250032494686017
218.75,9428.264587435006,2833.383151701209,0.0,7011.647739136215,5250.0,31.723161071507974,32.56518733098138,0.5500086503957649,0.5250032818760091
219.0,10550.801158378337,2833.0359810535747,0.0,8133.837139431911,5250.0,31.72473147141156,32.56718348400911,0.5500086592561539,0.5250033142834165
219.25,9673.393350409127,2832.6889550302444,0.0,7256.082305439371,5250.0,31.72630335307503,32.56917800385201,0.550008667160383,0.5250033466908239
219.5,11024.661139619922,2832.342073570971,0.0,8607.003213190894,5250.0,31.727872711173656,32.5711708918463,0.5500086765362034,0.5250033790982314
219.75,9130.057881089586,2831.995336615532,0.0,6712.053217705117,5250.0,31.72944413361413,32.5731621493271,0.5500086838478082,0.5250034115056388
220.0,-348.8031468984528,2831.6487441037298,0.0,1117.2805187423746,1365.5650784629024,31.731010995172394,32.57515177762845,0.5500086850648894,0.5250034199350528
220.25,-1017.0977021331153,2831.3022959753926,0.0,816.3920672290247,997.8125266132525,31.73257135835167,32.57713601726163,0.5500086859542054,0.5250034260943894
220.5,-892.4254369173468,2830.955992170372,0.0,872.3387498638613,1066.191805389164,31.73413090043017,32.57911850623018,0.5500086869044655,0.5250034326758203
220.75,-1544.4906661446219,2830.609832628547,0.0,578.7536249177662,707.3655415661589,31.735689710585838,32.58109939381864,0.550008687534916,0.5250034370422743
221.0,-1979.7892628436164,2830.26381728982,0.0,382.7135495007916,467.7610049454121,31.73724772083483,32.58307856754406,0.5500086879518153,0.5250034399296879
221.25,-1977.5969751406428,2829.917946094119,0.0,383.54443692906426,468.776534024412,31.738804962742837,32.585056080738134,0.5500086883696197,0.5250034428233702
221.5,-1519.3797875818132,2829.572218981397,0.0,589.5865941298126,720.6058372697711,31.74036146150545,32.58703197610631,0.5500086890118708,0.5250034472715543
221.75,-2634.830590054032,2829.2266358916313,0.0,87.4782206269196,106.91782521067951,31.741917243717584,32.58900629866956,0.550008689107163,0.525003447931541
222.0,-3042.231261149934,2828.8811967648257,0.0,0.0,-213.35006438510845,31.743472238765026,32.5909789315528,0.550008689107163,0.5250034466145652
222.25,-3635.5881928971266,2828.5359015410077,0.0,0.0,-807.052291356119,31.74502649065107,32.59294995545255,0.550008689107163,0.5250034416327609
222.5,-4264.156737880333,2828.19075016023,0.0,0.0,-1435.965987720103,31.74658000073508,32.59491945536264,0.550008689107163,0.5250034327687734
222.75,-5129.441507347419,2827.8457425625706,0.0,0.0,-2301.5957647848486,31.748132769371093,32.59688755032884,0.550008689107163,0.5250034185613921
223.0,-5056.355984989715,2827.5008786881326,0.0,0.0,-2228.855106301582,31.749684796912984,32.59885450856531,0.550008689107163,0.5250034048030272
223.25,-4410.431929021506,2827.1561584770443,0.0,0.0,-1583.275770544462,31.751236083714456,32.60081980924498,0.550008689107163,0.5250033950297199
223.5,-6170.7267681915855,2826.811581869457,0.0,0.0,-3343.9151863221286,31.752786630129048,32.602783141752795,0.550008689107163,0.5250033743882682
223.75,-4274.508903377291,2826.4671488055496,0.0,0.0,-1448.0417545717414,31.754336436510123,32.60474613761,0.550008689107163,0.5250033654497388
224.0,-5278.480774270853,2826.122859225524,0.0,0.0,-2452.357915045329,31.75588550321088,32.60670619767237,0.550008689107163,0.525003350311727
224.25,-5804.043412919877,2825.7787130696083,0.0,0.0,-2978.2646998502682,31.757433830584347,32.60866522740282,0.550008689107163,0.5250033319273769
224.5,-5567.439513802328,2825.4347102780544,0.0,0.0,-2742.004803524274,31.758981418983385,32.610623072323065,0.550008689107163,0.5250033150014214
224.75,-4647.876075460108,2825.09085079114,0.0,0.0,-1822.785224668968,31.760528268760687,32.612579117567314,0.550008689107163,0.5250033037496608
225.0,-4896.211059570708,2824.7471345491667,0.0,0.0,-2071.4639250215414,31.76207438026878,32.61453294824563,0.550008689107163,0.5250032909628464
225.25,-4962.838180803628,2824.403561492462,0.0,0.0,-2138.4346193111664,31.763619753860013,32.61648532208684,0.550008689107163,0.5250032777626327
225.5,-3706.70848106277,2824.0601315613776,0.0,0.0,-882.6483495013922,31.76516438988658,32.61843613980409,0.550008689107163,0.5250032723141861
225.75,-3154.6684172780797,2823.7168446962905,0.0,0.0,-330.95157258178915,31.766708288700496,32.62038480608788,0.550008689107163,0.5250032702712751
226.0,-5948.405872786663,2823.373700837602,0.0,0.0,-3125.032171949061,31.768251450653615,32.62233178000601,0.550008689107163,0.5250032509809531
226.25,-4062.7570968144587,2823.0306999257386,0.0,0.0,-1239.72639688872,31.769793876097623,32.6242785743882,0.550008689107163,0.525003243328321
226.5,-5211.598762365336,2822.687841901152,0.0,0.0,-2388.9109204641845,31.77133556538403,32.62622257143263,0.550008689107163,0.5250032285819574
226.75,-5502.997736907091,2822.3451267043174,0.0,0.0,-2680.6526102027738,31.77287651886419,32.62816558832578,0.550008689107163,0.525003212034719
227.0,-4591.511192416766,2822.0025542757357,0.0,0.0,-1769.5086381410301,31.77441673688928,32.630107231978435,0.550008689107163,0.5250032011118262
227.25,-3097.1410690822195,2821.6601245559336,0.0,0.0,-275.48094452628584,31.775956219810308,32.632046693490466,0.550008689107163,0.5250031994113266
227.5,-3885.8265895464265,2821.31783748546,0.0,0.0,-1064.5087520609663,31.777494967978125,32.63398412094095,0.550008689107163,0.5250031928402848
227.75,-3720.876951635828,2820.9756930048916,0.0,0.0,-899.9012586309364,31.77903298174341,32.63592011799154,0.550008689107163,0.5250031872853388
228.0,-1886.742923871864,2820.633691054827,0.0,420.2508452323334,513.6399219506297,31.780570261456667,32.6378544837119,0.5500086895649526,0.5250031904559556
228.25,-2270.5353211458787,2820.2918315758916,0.0,247.39042969350578,302.3660807365071,31.782106830658556,32.63978718684514,0.5500086898344411,0.5250031923224129
228.5,-2390.516932830155,2819.9501145087343,0.0,193.24493175536068,236.18824992321865,31.78364265134389,32.641718283439204,0.5500086900449476,0.5250031937803651
228.75,-501.6468549084218,2819.6085397940296,0.0,1043.0827581985234,1274.8789266870842,31.785177735891118,32.643647794827984,0.5500086911812033,0.525003201649988
229.0,-1189.4151875178936,2819.2671073724764,0.0,733.4333639345622,896.4185559200206,31.78671222574873,32.64557595728522,0.5500086919801503,0.525003207183436
229.25,-1779.4823173785467,2818.925817184798,0.0,467.74957491281293,571.6939248934382,31.78824591100345,32.64750242186206,0.5500086924896814,0.5250032107124109
229.5,-1677.4630090241344,2818.5846691717425,0.0,513.5047470664235,627.6169130811845,31.789778822366408,32.64942724045287,0.5500086930490548,0.5250032145865893
229.75,-745.2270862419326,2818.2436632740832,0.0,932.8574596644676,1140.159117367683,31.791311008008336,32.65135049401076,0.5500086940652393,0.5250032216246086
230.0,127.472777049129,2817.9027994326175,0.0,1325.419009416786,1619.9565670649606,31.792842542026072,32.65327230663763,0.5500086955090508,0.5250032316243405
230.25,1145.4828469972495,2817.5620775881675,0.0,1783.3702160634375,2179.6747085219795,31.794373461496345,32.65519274074126,0.5500086974517199,0.5250032450791227
230.5,1462.1620150821536,2817.2214976815803,0.0,1925.7225807436803,2353.6609320200537,31.795903837250926,32.65711191492271,0.5500086995494569,0.5250032596078938
230.75,1263.0379748181504,2816.881059653728,0.0,1835.9635655123452,2243.955468959533,31.79743355193562,32.659029634343206,0.5500087015494172,0.5250032734594708
231.0,607.5795272554091,2816.540763445505,0.0,1540.8541308154113,1883.266159885503,31.798962492193862,32.66094571088679,0.5500087032279075,0.5250032850845706
231.25,2667.5332098493955,2816.200608997834,0.0,2467.680218481253,3016.0536003659763,31.800490571871958,32.662860001803494,0.5500087059160124,0.5250033037021854
231.5,2350.0248291883786,2815.8605962516594,0.0,2324.6484414480165,2841.236983992021,31.802018410114357,32.66477353897999,0.5500087084483092,0.5250033212406853
231.75,1737.651730359692,2815.5207251479515,0.0,2048.9276049784394,2504.244850529204,31.803545429153075,32.666685360639185,0.5500087106802565,0.5250033366989868
232.0,1946.577432646483,2815.180995627705,0.0,2142.7912927233847,2618.9671355508035,31.80507156103547,32.668595354365834,0.5500087130144518,0.5250033528654506
232.25,3423.802231455222,2814.841407631939,0.0,2807.3896375892223,3431.254001497939,31.806597016207892,32.67050387142415,0.5500087160726104,0.5250033740460309
232.5,3809.9361878764335,2814.5019611016974,0.0,2980.9971670401587,3643.440981937972,31.80812217535561,32.67241154647381,0.5500087193198839,0.5250033965364074
232.75,4450.010890098114,2814.162655978048,0.0,3268.8780957342724,3995.2954503418896,31.80964673855863,32.67431788048629,0.5500087228807533,0.525003421198725
233.0,3054.34138988334,2813.823492202084,0.0,2640.6741969384407,3227.4906851469837,31.8111708104139,32.67622304828091,0.5500087257573048,0.525003441121507
233.25,5796.397836556033,2813.484469714923,0.0,3874.4470378219303,4735.435268449026,31.812693667355138,32.678125845397695,0.5500087299778353,0.5250034703525889
233.5,2978.574065081486,2813.1455884577063,0.0,2606.2738440926364,3185.445809446556,31.814216853088777,32.68002884369526,0.5500087328169136,0.5250034900158346
233.75,4572.685960844983,2812.8068483716006,0.0,3323.471764147462,4062.0210450691216,31.815738232544096,32.681928487525816,0.5500087364372532,0.5250035150900385
234.0,5818.950202234892,2812.4682493977975,0.0,3884.1383032347103,4747.280148397979,31.817259444392825,32.68382750724303,0.5500087406683407,0.5250035443942369
234.25,5683.511209850192,2812.129791477512,0.0,3823.038450597466,4672.602550730237,31.818780460915153,32.685725857062266,0.5500087448328707,0.5250035732374625
234.5,4148.12153183935,2811.791474551984,0.0,3131.9608528760996,3827.952153515234,31.82030068966666,32.68762255071689,0.5500087482445927,0.5250035968667968
234.75,5455.239122760071,2811.4532985624774,0.0,3720.0115895951467,4546.680831727402,31.821819561646137,32.68951664131462,0.5500087522968928,0.5250036249327278
235.0,5969.654710018181,2811.1152634502823,0.0,3951.346488060808,4829.423485407655,31.823338237880222,32.69141006349305,0.5500087566011919,0.5250036547439839
235.25,5555.477887790157,2810.777369156711,0.0,3764.81486562609,4601.440391320778,31.824856422366295,32.69330232467857,0.5500087607022974,0.525003683147937
235.5,4120.492061914919,2810.4396156231014,0.0,3118.9192548921087,3812.0124226459116,31.82637369325194,32.69519272287065,0.5500087640998129,0.5250037066788779
235.75,6179.033423339045,2810.102002790816,0.0,4045.1109417584375,4944.0244843714245,31.827889656076625,32.69708060192377,0.5500087685062518,0.5250037371975476
236.0,3413.3737827994205,2809.764530601242,0.0,2800.412241030298,3422.726072370365,31.829405766801596,32.69896838764778,0.5500087715568098,0.5250037583254863
236.25,4621.313826880613,2809.4271989957897,0.0,3343.833461644381,4086.907564232022,31.830920034907916,32.70085276518014,0.5500087751993299,0.5250037835533108
