time_s,P_drive_W,P_hvac_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
2350.75,17627.593572532023,1823.8589681355231,0.0,0.0,41.063732027950024,41.728738314214084,0.5500336346767528,0.5249865820570827
2351.0,16685.105471297928,1823.8490289696033,0.0,0.0,41.06392353730794,41.72883078978878,0.5500336346767528,0.5249865820570827
2351.25,16222.095419064757,1823.8390939441401,0.0,0.0,41.06411500749349,41.72892323383772,0.5500336346767528,0.5249865820570827
2351.5,18750.748658536995,1823.8291630574083,0.0,0.0,41.064306438514684,41.729015646371636,0.5500336346767528,0.5249865820570827
2351.75,17462.513418551236,1823.8192363076844,0.0,0.0,41.06449783037954,41.72910802740128,0.5500336346767528,0.5249865820570827
2352.0,20230.655987791506,1823.8093136932443,0.0,0.0,41.06468918309605,41.72920037693739,0.5500336346767528,0.5249865820570827
2352.25,18596.69029338085,1823.7993952123659,0.0,0.0,41.06488049667224,41.72929269499071,0.5500336346767528,0.5249865820570827
2352.5,18508.29764718619,1823.7894808633268,0.0,0.0,41.0650717711161,41.72938498157196,0.5500336346767528,0.5249865820570827
2352.75,16248.896998272323,1823.779570644406,0.0,0.0,41.06526300643565,41.72947723669188,0.5500336346767528,0.5249865820570827
2353.0,16667.691403367215,1823.769664553883,0.0,0.0,41.06545420263888,41.72956946036119,0.5500336346767528,0.5249865820570827
2353.25,18208.418451901794,1823.759762590038,0.0,0.0,41.0656453597338,41.729661652590615,0.5500336346767528,0.5249865820570827
2353.5,17827.13569922636,1823.7498647511518,0.0,0.0,41.065836477728396,41.729753813390865,0.5500336346767528,0.5249865820570827
2353.75,19591.34812935045,1823.7399710355062,0.0,0.0,41.06602755663068,41.72984594277266,0.5500336346767528,0.5249865820570827
2354.0,16458.632100874966,1823.7300814413832,0.0,0.0,41.06621859644864,41.72993804074672,0.5500336346767528,0.5249865820570827
2354.25,17713.454606912204,1823.720195967066,0.0,0.0,41.06640959719028,41.730030107323735,0.5500336346767528,0.5249865820570827
2354.5,17934.361974817948,1823.7103146108386,0.0,0.0,41.066600558863584,41.73012214251442,0.5500336346767528,0.5249865820570827
2354.75,17774.415390829832,1823.7004373709854,0.0,0.0,41.06679148147654,41.73021414632947,0.5500336346767528,0.5249865820570827
2355.0,18844.636262121017,1823.6905642457914,0.0,0.0,41.06698236503715,41.73030611877959,0.5500336346767528,0.5249865820570827
2355.25,19266.685642039596,1823.6806952335426,0.0,0.0,41.06717320955339,41.730398059875455,0.5500336346767528,0.5249865820570827
2355.5,18996.301123305577,1823.6708303325256,0.0,0.0,41.067364015033256,41.73048996962777,0.5500336346767528,0.5249865820570827
2355.75,17177.748000476837,1823.660969541028,0.0,0.0,41.06755478148472,41.730581848047215,0.5500336346767528,0.5249865820570827
2356.0,15831.048106452286,1823.6511128573377,0.0,0.0,41.067745508915785,41.730673695144475,0.5500336346767528,0.5249865820570827
2356.25,18596.927483772397,1823.6412602797434,0.0,0.0,41.06793619733442,41.73076551093022,0.5500336346767528,0.5249865820570827
2356.5,17075.160586008315,1823.6314118065345,0.0,0.0,41.0681268467486,41.73085729541513,0.5500336346767528,0.5249865820570827
2356.75,18580.582719586673,1823.6215674360014,0.0,0.0,41.06831745716631,41.73094904860987,0.5500336346767528,0.5249865820570827
2357.0,17684.141437880797,1823.611727166435,0.0,0.0,41.068508028595524,41.73104077052512,0.5500336346767528,0.5249865820570827
2357.25,17988.208431736144,1823.6018909961267,0.0,0.0,41.06869856104422,41.73113246117153,0.5500336346767528,0.5249865820570827
2357.5,18954.55035015408,1823.592058923369,0.0,0.0,41.06888905452037,41.73122412055977,0.5500336346767528,0.5249865820570827
2357.75,18949.539322925764,1823.582230946455,0.0,0.0,41.069079509031944,41.73131574870049,0.5500336346767528,0.5249865820570827
2358.0,17257.700196027832,1823.5724070636784,0.0,0.0,41.06926992458691,41.73140734560434,0.5500336346767528,0.5249865820570827
